flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_bytes_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,down_up_ratio,init_fwd_win_byts,init_bwd_win_byts,attack_type
4808.0,15.0,10.0,0.7296857086773779,0.0,0.0,0.7803014939093922,4.793695641245403,0.0,9.86631544924322,0.0,9.511946600038412,0.11847857721704136,3374.898670830574,22.45729782273891,0.08505336791907826,0.0,0.012192167833511259,5.882579999692207,6.8609636510544885,0.12302685888602838,0.45431796184174655,0.0,2.9535902534408986,0.045854808179855114,0.0,0.03019273914424916,0.0,0.7812940354315159,0.01105884109961105,0.09970346578375731,0.0,1.0,0.0,0.08368965796609383,0.10641953187138287,0.0,6.656847361065369,0.0650125015558797,Normal
3135.0,10.0,55.0,0.0,7.767679406922186,0.0,0.0,0.0,0.0,0.0,0.0,6.059251776477277,0.0,2306.210435308603,2.4209756570190017,2.385528206273885,8.494088429230729,0.0,0.0,0.0,7.721083991043805,0.6981207839786372,0.8379802186553831,0.4015129954706642,0.02017821107190554,0.012492367930564309,0.050453099019298654,0.07451881283288446,0.0,8.51131099761935,0.0,0.07346210919351616,1.0,1.930414908689041,0.27075875131780025,0.0,0.0,0.06115436059770696,0.545003149912956,Normal
397.0,50.0,4.0,1.7312784642250323,0.09172100582419807,0.0,0.0,4.585606424584898,0.0784080948341408,0.0636408342107777,5.724131499586374,1.451302546650497,0.0,5821.837138254656,44.323139856974045,0.030134263251471796,5.7801721580754215,0.06997759445890661,0.6492331552453089,9.405944096955185,0.148438989920058,0.5083527384469421,4.04034390740766,0.047416872948261815,0.11921752619774462,0.013409460987276535,0.0,3.047046037608313,0.42790321368135,0.6109875470366283,0.0634629117418263,4.118108965855702,0.0,0.0217628526696962,5.8830624840900825,0.0,0.0360598342773637,0.4184000441568604,0.4741326750901703,Normal
782.0,21.0,11.0,0.064794848220121,0.0,0.3162141518240431,0.0,0.5491443835996794,0.04314181951798901,6.260124809410571,0.3606573344502543,0.05127392446067583,0.7367056884822203,5765.016358327785,28.722823121164126,0.8864028867237077,9.210571972951916,5.036329251830992,0.05202751147405691,0.07998704107638366,0.31445069174420126,0.08373823623450687,4.9414164651742345,0.11585672433526839,0.0,0.0,0.555679169068779,2.806114361336559,0.3341300405015458,1.729944451915938,0.0,0.0,1.0,0.0,8.271734245206865,0.0,3.722615731915482,0.0,0.6008404079450809,Normal
3358.0,13.0,42.0,7.7210489135458555,3.1096150992076623,6.876650491660925,0.07054063654840127,0.03878416951636498,0.06408886345861595,0.0,0.0,5.250883029672612,0.0,7965.983544377278,47.96302986414765,1.6590686787653364,0.0,0.0,0.05559694280284484,0.8390697308817134,0.0,1.415958885687747,0.4482456132543511,0.03925727158419199,0.0,0.07553301727947445,4.33779027322593,0.046932693419040133,1.5067297381324019,0.018092665223086814,9.07103622156215,0.004464908897427888,0.23285228494370624,2.9205933031452833,0.04901975424015864,0.0,0.4932899758506666,0.08411533455688203,2.4366745405571355,Normal
4210.0,68.0,68.0,7.629030190395291,0.005810848172144734,0.03666083849326124,0.05395274352616787,3.3845648329732603,0.08444788732871866,4.825725085872939,0.7686275894593791,0.852015516881169,0.0,5526.524415135162,32.808303456579445,0.9095522438713499,0.05871239405369806,0.08502742988337218,0.03405907955915243,0.4988169585314852,5.314110410045777,1.0497971589607058,0.39855250670154063,0.09173376725516762,0.0,1.7750658243696749,3.38855635609605,0.19160300966269983,0.0,0.9274604585040267,0.4482073282568715,3.0753507242078615,1.0,5.984771915577366,0.0007314456293015637,0.0,0.0,0.633769773069263,0.0,Normal
4023.0,51.0,70.0,0.7206959467183516,0.9632112235493796,0.07820051707381773,0.8668014382619265,0.011410407118363719,7.324135029937877,0.04400886995273687,5.531038024112752,6.541024094823568,9.698151167055695,7274.959039730398,38.31019559601638,0.09845780814316246,0.028822824548790527,0.7337534974379162,0.7499835379352686,3.464928613130488,1.2386977486422102,0.0,7.773431275291785,0.0,0.9855401694949262,0.46497345619365305,0.9779169790738402,0.0,0.07936821505599727,0.008481927231183206,5.554617101377639,0.0,9.247016672198887,0.8225830906174316,0.36970727201174225,3.727023413067342,0.004869847231385127,1.09282291114558,0.6753056286674841,Normal
3825.0,58.0,53.0,0.08008715921066321,0.0,0.02345351504412986,0.06218977733752458,0.0,0.0045001249396591225,5.146293421163498,0.06772873993643973,0.0029607289128613214,0.0,6045.736013573824,43.40737085472748,0.0,0.0,0.023765836336059734,0.08527811296319127,0.0,0.0,0.029894365111890555,0.590320250883149,0.03969400677478341,0.027482505075506702,0.8865575621718692,0.18759368193949133,0.0848115912357631,0.03419269385456604,7.1763914764156755,0.0,0.09987433700667649,1.0,0.2963620570111649,0.4079419511312822,0.0,5.748719296230336,0.9975800372629172,0.07008810101206585,Normal
3686.0,49.0,8.0,1.343669133130615,0.3653784631991335,0.0671666688477669,0.0,0.0,0.4532799165001634,0.06345402649517971,0.03432924623789078,0.04203817715052771,0.0,4226.87447097762,45.84963925399219,0.07519631215749156,0.5408566369449512,2.8454087511182524,8.969967987729952,0.23509711688065948,0.0,0.9090648144229485,0.05295420552850724,0.07423179494179767,0.5907447941637661,0.6534392090094951,2.9938329151482557,0.24137206162666291,0.32249234716866526,0.0,0.8743143652908074,0.028324693325011408,0.5614893944143846,0.7919744251413741,7.838241093757135,0.0,4.762573085867256,0.0,0.0,Normal
1315.0,65.0,55.0,0.0,0.10189415731454488,0.0,0.0,0.05127320643001113,0.0,0.0,0.09597745223292203,0.10300268413015878,0.041079093304846936,1888.8450871517568,39.59190197523762,0.24606661150493847,0.0,4.551178424117623,0.5160878012571124,0.031256994902858395,0.05096048257488606,0.0,0.03845043779899281,0.6052845082653613,6.981897256099135,2.07020541524812,0.0,0.03941257771780975,0.4166096330691479,0.0016607076748005323,0.0,8.627645637408781,1.0,0.0,0.0,0.04895020065072081,0.3330941610106378,0.0,0.7805811375265843,Normal
2362.0,67.0,44.0,0.04798634005510652,0.06832583576588129,0.022825287546342055,0.0,0.0,0.48569289846958075,0.4607696052395662,0.07115580415967779,0.15045401155747407,0.0047374020005481856,2318.6213977124953,16.802031607418762,0.013820537163853076,9.18823193530683,0.0,0.0,0.003128351290164455,0.011062946756220327,0.0,0.0,5.692120504306768,0.05901953827661262,0.849435333089779,0.004741392911873921,0.08533694593423669,0.619119086426974,0.0,0.0,0.08554915417905858,0.02542634837541573,0.09187936809026809,0.4544574302986578,0.6034244543333215,9.846495336176437,0.0,0.0,Normal
785.0,28.0,45.0,0.4140260937892364,0.3176356343635617,0.0,0.29834770099697483,0.3464786554071809,0.001903414781748658,0.016548775758177505,0.0,0.07080912356835879,0.07385803864573827,2122.6677141905107,30.435962024269482,0.0,0.0,5.938305480284476,0.12602634174662652,0.14371866145553414,0.06930954269297016,0.017294393644207807,0.0,0.9917744759287107,0.04007604733339498,0.016579801897556923,0.9930845819305065,0.05846388341341655,0.0,0.0,8.803803001276922,5.3620041311137525,1.0,0.062179202986075655,0.027318719150087635,0.5051969637200515,5.945676088908644,0.0294755193202763,6.6362104666035195,Normal
4884.0,67.0,18.0,0.8738884979038014,0.2536645065618285,0.0,0.0,0.3961665000592489,6.776207635997941,0.0725769634715434,0.5669377953193868,0.0,0.09834170759929377,2234.6040476513917,30.189974959600644,0.041927238790080514,0.5145830518855309,0.012469877941213237,0.07960285563103785,0.05202300670459939,0.4079614303605652,0.009407196308939582,0.08896564216753973,0.0,0.06825815982092204,0.014937415636815077,9.615496295410326,0.0,0.19954199289949037,0.0,0.0,2.121474075233014,0.04698008881748279,0.7334949045628298,0.08783657338108017,0.03790526950373052,0.5170194868494292,0.7417164105197349,7.3113597665279535,Normal
2693.0,63.0,76.0,0.0,0.0798097435818333,0.9986247716072949,0.2043973670814292,7.436003651076519,0.023140094581946435,0.09792246337072796,0.3771446803556807,0.07193125336908236,0.0,7279.7996815853,6.126139743433985,0.39462988815008226,0.31913248859966603,0.6087411288982467,5.8098937374805075,0.04091399776247972,6.017747558677085,9.353813695664947,0.4676402566265965,0.0,0.3772059828830039,0.0,0.13110869302621986,0.0,0.0,3.394777542089027,0.9548983918558076,0.0,1.0,0.009892450510482232,7.535045630002579,8.810360519178701,2.7811335687148784,0.20208810164547797,0.018576613487108717,Normal
2420.0,43.0,8.0,0.0,9.593323476356083,0.0,0.4955065566286184,0.11069207402961612,0.0,2.9477394957454273,0.7648035526072343,0.8767107972646193,9.016418535664384,838.798377420698,13.712552152872178,0.9845686082507541,0.09823666831045325,0.9529991327679814,0.07182214050288438,0.0,0.3044665264760329,0.5528982540644615,0.0969778887054793,8.457969578021425,6.167561790773091,0.0542364402302205,0.0,2.5325547440019736,0.016031202498225806,0.8519331577947986,5.842278600612182,0.7351294275196334,0.29603286291002573,0.03712526370882772,4.0485496442653375,0.7600149717440349,7.723529876745681,0.0,9.41538856738099,Normal
2071.0,13.0,21.0,0.846478536067957,1.7949207234608744,0.04135679313099699,0.4498592999441262,0.24525897302320965,0.7102452013359866,8.513346494022038,0.08745751398555718,0.33932214573656094,0.5308503942878144,2484.0485836348334,5.919386636840655,2.484064038656515,0.024479650155014545,0.0,0.9400190108075147,0.8879888286055799,0.0,5.17661521287729,0.4906079155118719,0.0529745666182498,0.0,0.043456308469769035,1.3175483289206746,0.0,0.09522497158456833,4.820307595863506,0.0,0.016357687771010997,1.0,0.0,0.020771725335153923,0.25318460612660154,0.0,0.011895331074021132,0.0,Normal
58.0,28.0,73.0,0.5318860913460681,0.18723894461534152,9.886038985195766,8.18307868703863,0.0,0.46875929701395247,0.0,0.0,0.0,0.5010668969693377,3503.3843393395873,23.785692467474377,0.03424036768106287,7.944570304958844,0.0,7.508385847448596,0.07936353838623775,2.119546110805426,0.9237833160931802,0.4379896029203726,6.390136492641646,0.023087725867420028,0.993368498411178,0.2808963859641551,0.06206310654015523,4.58262041536514,0.12903005718204175,0.1523267101575757,0.06322828130302102,1.0,3.929273915702333,9.21852450154995,0.03191564946080701,0.7261801283839011,0.0,0.06599513011292789,Normal
3308.0,49.0,9.0,1.7723550124927256,0.06780940608798283,0.08460075613079088,0.4025373993992376,0.44963268842268056,0.08924876896873263,0.0,0.09918077164976283,5.314138115972438,0.6599957188011513,3070.352320662169,47.55299363659742,0.030248028113792815,0.09475355996659923,3.6633548855653633,0.0,0.040314020411908194,0.0,7.197825350215462,0.0,0.9070863269095085,4.193009879278103,0.6470717981433252,0.03423624333000541,4.081566682310131,0.4400501082335524,0.012580701831228525,0.0,6.674899231467579,0.6555177383430523,0.0,0.19766445342691674,0.0,0.0,7.781514225440124,0.08606304013961302,Normal
3768.0,22.0,73.0,0.0,0.2835207665992292,6.7473654734927795,0.9103269101852525,0.20252240792418597,0.0,0.7013911012434323,0.0,0.06100604828871739,0.2551069310273807,2563.64394201285,7.338777369455448,0.0,0.32049116167801617,0.0,0.0,6.854277207610142,0.002322758234675848,0.0,0.0,6.102274444332458,0.44394288639597634,0.0935937499435726,0.08539843761472292,3.2221567382293825,0.0,0.4898242560924627,6.322025001148623,0.0,1.0,2.4420500076588825,0.09126718352555362,0.09238744994985064,0.0,0.09782044307645614,0.07449915257796885,Normal
4983.0,62.0,21.0,0.024022627614900316,0.0,2.8932013610233454,0.0,0.0,0.4099823882250432,0.0,8.160560167528311,0.860569919294376,0.0,3923.3914588570374,24.54977391617302,0.0007507032799999869,0.0,0.07975108356807525,8.391738662343244,0.13832907011604922,0.07743359011830513,0.011570416730942945,0.3900625901565292,0.9986095150119159,1.9259082323090981,0.15396358257762643,0.4228003325467935,0.0,9.329007824132532,0.0,0.0,0.0,1.0,0.0,2.7063215227086044,0.8848490595063606,0.0,1.1184480238067718,0.8325292849240071,Normal
2899.0,17.0,15.0,0.6861629156151504,0.6526867348692552,0.9920420055280549,0.0,0.051645940263564095,0.0,0.0,0.9766640782165892,0.3183263876290203,0.04612088858375738,4255.746118102087,28.05706149940717,0.4247769248154559,0.05141915455692936,6.722644312234448,0.03533376950684678,7.874638746315022,8.32120075281986,0.8212307865978454,0.41666599803988014,0.3215456822408995,0.0,8.01389433842723,4.9125744639136615,0.893031019536303,0.0,8.790687796589602,0.9609523297188127,0.01535255220546139,5.338400132739603,0.06751848018741502,0.0,0.0005187441657055203,0.43631665969426314,7.746238812922298,0.0,Normal
1723.0,53.0,60.0,0.08608009736205362,0.8231246099500947,0.05389417662641869,0.8191998792939803,0.9275607742449477,0.3944815179387544,7.377975561063729,2.574519593239634,0.0,0.5041786043908139,1601.4780111605319,9.232041580315684,0.07502659879482332,4.6467963785732955,0.3679043402218176,0.21918921647863232,0.0,7.51490810571396,0.0,0.8598235011094513,1.7629136502213016,0.01753465114539219,0.0,0.0,0.09903884573604825,1.3721125779061238,0.06535398256936434,0.0,0.0,1.0,0.08750841990540824,0.0,0.08728589587741788,0.0,2.2079792120893407,0.0,Normal
4735.0,25.0,23.0,0.8285469248387858,0.07105327717426778,0.026577764997291697,0.49459137146015686,0.0,0.048619207562227554,0.02601846553429914,0.41865608731480164,0.07579103187328606,0.82661148465793,4631.815763678022,28.75461188967259,5.612230678900442,0.0385369480857103,0.0,0.5219184707692535,0.0,0.5640951370472229,0.06766523825096377,0.06607921091939484,0.0010674650227472382,0.0,0.0,0.0,0.017196035193702285,0.0,0.0,4.760917566786606,0.0,1.0,0.005948669218334002,0.0,0.5857713251547224,0.0,6.795270092089578,0.0,Normal
4467.0,11.0,35.0,1.346920249233473,8.602818862189409,0.0,0.03607586865182536,0.055270409501227635,0.35736962350205415,0.0,0.0,2.053902976724067,8.883654530628405,1821.037243798099,21.71396767933105,9.296666209195552,0.00998310571767902,1.0740295628857721,0.0,6.19569256310312,0.0,0.08523823179302664,0.7542715149378925,0.08198088582380242,0.5260605268860209,9.966772115191535,0.0,4.012649641861134,0.3239366689376362,0.948645498712641,0.5768609584975929,8.061909654447252,1.7034119365851885,0.0,0.4986395468763152,0.0,0.09708847285457378,0.03807323612171451,0.0397525024554993,Normal
3984.0,48.0,39.0,1.032834791070496,0.08661446063310202,0.589331166127476,0.0,0.4086693773667128,0.43151900368735463,0.6331491821447094,0.09267693914889934,0.09327796196569826,0.3914919795306634,1949.062418338479,16.73319569418089,0.0,0.04510465001852551,0.05679342304284926,4.618179114497483,0.0658753409816701,0.05543990233797637,0.3207155466940761,0.3457308057626326,0.0,0.9463976824938869,0.01660626324139731,0.7231138021453861,0.0,0.21453897256014365,0.056267241057485734,0.7555395424734273,0.2574223623453714,8.267898819237445,0.9275048596250496,0.5973945290738407,0.06689476589915797,0.5257599032305538,0.9455198910219065,3.924847342649438,Normal
564.0,74.0,74.0,0.0,0.5626680138319331,0.26532437206074344,0.7434599612223853,0.0,0.4964174824393083,4.65757440357255,0.0,0.07866497124935994,0.033071606674610544,789.0649949257679,1.226321143323053,8.787636197825396,0.0373060587558053,0.05650779106307056,0.027034178819932753,0.0,0.774907903381328,0.0,0.0,9.654159534817355,0.09635799122221538,0.8556421217024035,0.018760929276503358,0.0,8.781474246555375,0.03744639364489377,0.10110616593558497,0.8109629022399218,1.0,0.0,0.5643926803591786,0.09821442963178445,0.6072114304940721,0.0,0.0,Normal
682.0,35.0,13.0,2.8439713457340887,0.030379661840994412,0.08743342563348133,0.0,0.5204574437672277,0.0,0.6901267695784598,1.6339170014945448,0.0,0.03767340078748765,6782.876436402808,39.942777362461015,0.618714778169642,0.0,4.617271971845094,0.0,2.143264028549866,0.0,0.1884743030123014,0.034414107806334804,0.09681014930497145,0.0,0.0,8.08969602506749,9.744171231088467,0.0,6.51669467934994,0.0,0.0,0.4290261213574127,0.04310763576379383,0.003589888600735891,0.5346007512892753,0.09935429967868475,0.0,0.04039922884216318,Normal
1057.0,57.0,45.0,0.9358741020110806,0.0,0.011750438225260153,0.05982433731729919,0.0,1.5575767097457938,5.348981529758705,0.0,5.674481135493234,3.9723330147282407,838.3605928195891,45.2464685169007,0.0,0.006311717070387102,0.9687523213615988,0.3106541850810828,1.8936349167285382,0.02860473018403953,0.0,0.94286053488007,0.0,0.07078438944014478,8.300191791590281,0.09758975403678964,0.0,0.09433823512778529,1.2693525679091977,0.79578856516697,5.456756940810478,5.4349559507986065,0.8989215763205136,0.9718038186467113,7.04838323043181,0.0,0.45640385790184534,0.0,Normal
1435.0,31.0,18.0,0.07798698438723117,0.044607289292022616,0.9306844885446205,0.06122210085939525,0.0,0.15752334131747947,0.20581979301300757,9.757360243896606,0.02187042261516349,0.0,1080.7706394532865,5.3979085273085685,0.0,9.771927299143574,0.23636043538354456,0.004911764375004013,0.1536018325377585,0.006332847870255809,0.0,0.0,0.0,0.0,0.0,0.2018672516095411,0.8005836206738501,6.177889085055832,0.08641368291927248,0.0,0.03479007757565923,0.09057905853543935,0.0,0.4378415656758372,0.09456936518244734,0.03783098223734153,0.077077321366537,0.540476692170755,Normal
2143.0,17.0,50.0,4.347597468090462,0.22864560266211464,0.07219067795126764,0.0,9.366696918651266,1.879035790364767,1.0731236283252044,4.976477023653788,0.0,5.081929147782448,5546.400460136701,33.00640236611812,0.04366674893388395,0.0,0.48628061267058187,0.0477946580739831,0.0,0.0066825754701462904,0.05929566311496161,2.279677722231824,6.376089802290499,0.5083346194847715,0.09813871012530018,0.04690050790126722,0.0,0.4755611732329348,0.6033081857422173,0.8222135460938069,0.6481837296671343,0.0,0.4281698635088733,0.06379367442466449,8.562290037966076,0.06310654428718875,0.03476736348359033,6.625295943661999,Normal
3901.0,55.0,74.0,8.121229611870591,0.0,0.07365730931157331,4.597094644535921,0.0,0.7452038427810108,0.0,0.019858366353130808,0.6268249827842086,0.07472698001920698,3688.113256355984,19.174703755541792,0.0,2.7258649741589167,0.011072425860055435,9.560466595226291,0.15442308802214244,0.19766698225463952,0.29132945355846573,0.0,0.08828255660340781,0.0760546022729867,0.0,0.017518056785600367,0.03576826315259742,0.47840492608667795,1.4742595348558585,0.027342970212667253,0.0,1.0,0.0,0.0,0.7050281965241929,0.6993163147686121,4.811231017631497,7.82211195267795,Normal
2928.0,60.0,12.0,2.4075307121426945,0.36081056141751533,0.1763555764178013,4.674845394285718,0.39206002241544324,0.0,0.07517807092307816,3.1384677211164655,2.7280433014583574,0.0,6654.178119798956,22.963791025359743,0.4388217018019487,0.302964628837302,0.3692728413409686,0.023599726262055268,7.6315548981990045,0.09300033473547174,0.49793185278888763,0.6429984233408326,0.08671722766067061,0.9988296373336586,0.0,0.8897794665398687,0.0908608246555642,7.914514878076223,0.4609313910731102,0.08115400042389931,0.0,1.0,4.772006332829246,4.943145335346177,0.4073623878629723,0.0,0.5521627033044271,0.836613041032693,Normal
4948.0,12.0,58.0,0.9948242136208678,8.729120163870842,0.889899007072331,0.31434794262990484,4.016616340093764,0.26808510482055103,0.6062993981927156,0.0,0.0,0.5570017818814502,6858.776504177409,39.85724396902189,0.0,1.697999737727075,0.19518552981865567,0.005794534453812995,0.9492935230092574,0.040287960850762965,0.8341208920021081,6.8132947268969115,0.01919211614110854,0.17546224657908782,8.119882015105448,0.26471171061953735,9.132851837019757,0.014005540468949064,6.777086144544695,8.14473876030934,0.0235256388415645,0.0,0.9645188861392017,0.02645976053461583,0.0,0.04325155932423661,0.0,0.7757910864370905,Normal
3061.0,62.0,47.0,0.04305775667678646,0.0,0.09940777724523786,0.0,0.0,0.05189146424870842,0.08099407364448707,0.0,0.03952346537588944,0.07470758006298864,2098.062007992518,41.92116376295595,0.37154320840636157,1.8883642047563898,0.019549582739658733,0.41004878691499425,4.794170748058911,0.0861814417816014,0.6422524185679935,0.0,0.0,4.118434403009737,0.04033544032491283,9.233469677258123,0.24587558700505863,0.7298152463028666,0.0,0.0,4.68231405693584,2.00562471321554,0.18537527280248567,0.0,0.28942970750806496,0.07960604476258709,0.0,0.8027206052883656,Normal
3200.0,24.0,49.0,0.9437983681037112,0.0,0.022468947454587374,0.8466710505082435,0.39919530265779046,0.0,1.6194157024963118,0.063925034035617,0.0782905274171724,0.021093438848871295,1512.7857204217705,13.481689155755904,9.173955892661422,0.8509971200521644,8.48380754061081,0.022766114679921415,0.5053598865005771,8.674235394825837,3.0580022873856736,0.06189163811735259,7.5996688370073,1.2829325851112017,0.7808383545190479,0.9385114589610658,7.2837496574640905,0.4412227484805581,0.0876678138751703,0.0527457630072559,0.0,0.8205059438586041,7.4935286169900595,2.8785487604815394,1.1784390090583108,2.3833852936206013,0.5028749369803532,0.5052769222930958,Normal
